Gene	start	end	description	database_name	transposons	transposons_normalized
YFR028C	208526	210035	Name=CELL DIVISION CYCLE 14, ISOFORM A	PTHR23339:SF27	259	0.172
YFR030W	213384	216417	Name=NITRIC OXIDE SYNTHASE-RELATED	PTHR19384	1540	0.508
YFR031C	216602	220103	Name=STRUCTURAL MAINTENANCE OF CHROMOSOMES PROTEIN	PTHR43977:SF2	128	0.037
YFR031C-A	220662	221415	Name=60S RIBOSOMAL PROTEIN L8	PTHR13691:SF16	743	0.987
YFR032C	222092	222320	Name=REGULATOR OF RDNA TRANSCRIPTION PROTEIN 5	PTHR23003:SF39	387	1.697
YFR032C	222323	222917	Name=REGULATOR OF RDNA TRANSCRIPTION PROTEIN 5	PTHR23003:SF39	798	1.343
YFR032C-A	223263	223434	Name=60S RIBOSOMAL PROTEIN L29	PTHR12884	136	0.795
YFR034C	225025	225853	Name=BASIC HELIX-LOOP-HELIX TRANSCRIPTION FACTOR, HES-RELATED	PTHR10985	12374	14.944
YFR037C	227515	228406	Name=CHROMATIN STRUCTURE-REMODELING COMPLEX PROTEIN RSC8	PTHR12802:SF65	146	0.164
YFR037C	228553	229177	Name=CHROMATIN STRUCTURE-REMODELING COMPLEX PROTEIN RSC8	PTHR12802:SF65	8	0.013
YFR038W	229635	231672	Name=HELICASE, LYMPHOID-SPECIFIC	PTHR10799:SF923	1164	0.571
YFR040W	234245	237230	Name=SIT4-ASSOCIATING PROTEIN SAP155-RELATED	PTHR12634:SF14	199	0.067
YFR041C	237406	238228	Name=DNAJ HOMOLOG SUBFAMILY C MEMBER 1	PTHR44653	1424	1.732
YFR043C	239119	239824	Name=INCREASED RECOMBINATION CENTERS PROTEIN 6	PTHR28043	1451	2.058
YFR044C	240012	241434	Name=BETA-ALA-HIS DIPEPTIDASE	PTHR43270	3671	2.582
YFR045W	242001	242922	Name=AFR253WP	PTHR45788:SF5	1249	1.356
YFR047C	244284	245154	Name=NICOTINATE-NUCLEOTIDE PYROPHOSPHORYLASE [CARBOXYLATING]	PTHR32179	805	0.925
YFR048W	246182	248129	Name=REQUIRED FOR MEIOTIC NUCLEAR DIVISION PROTEIN 1 HOMOLOG	PTHR16255	1868	0.959
YFR049W	248538	248889	Name=28S RIBOSOMAL PROTEIN S36, MITOCHONDRIAL	PTHR31601	619	1.764
YFR050C	249146	249779	Name=PROTEASOME SUBUNIT ALPHA/BETA	PTHR11599	14	0.022
YFR051C	250168	251800	Name=COATOMER SUBUNIT DELTA	PTHR10121	3159	1.936
YFR052W	252514	253327	Name=26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 8	PTHR12387	96	0.118
YFR053C	253615	254974	Name=HEXOKINASE	PTHR19443	1484	1.092
YFR055W	264213	265224	Name=CYSTATHIONINE BETA-LYASE-RELATED	PTHR43500	694	0.686
